State,State Code,2013 Urbanization,2013 Urbanization Code,Ten-Year Age Groups,Age Group Midpoint,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,% of Total Deaths
Illinois,17,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,340,3911517,8.6923,0.00%
New Mexico,35,Small Metro,4,65-74 years,69,Drug-Induced Causes,D,49,562493,8.7112,0.00%
Indiana,18,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,199,2276836,8.7402,0.00%
Missouri,29,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,233,2660713,8.7571,0.00%
Alabama,1,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,127,1447938,8.7711,0.00%
Maryland,24,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,417,4752027,8.7752,0.00%
Louisiana,22,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,88,995285,8.8417,0.00%
California,6,Medium Metro,3,65-74 years,69,Drug-Induced Causes,D,582,6540468,8.8984,0.00%
Illinois,17,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,109,1224876,8.8989,0.00%
New York,36,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,593,6617767,8.9607,0.00%
Wyoming,56,Micropolitan (non-metro),5,65-74 years,69,Drug-Induced Causes,D,20,222487,8.9893,0.00%
Illinois,17,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,506,5624163,8.9969,0.00%
Ohio,39,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,236,2617080,9.0177,0.00%
Pennsylvania,42,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,61,673243,9.0606,0.00%
Louisiana,22,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,46,504961,9.1096,0.00%
Missouri,29,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,87,950356,9.1545,0.00%
Arkansas,5,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,133,1440684,9.2317,0.00%
California,6,NonCore (non-metro),6,65-74 years,69,Drug-Induced Causes,D,44,474904,9.265,0.00%
Virginia,51,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,383,4128642,9.2767,0.00%
Illinois,17,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,119,1277067,9.3182,0.00%
Missouri,29,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,132,1411100,9.3544,0.00%
Louisiana,22,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,47,495203,9.4911,0.00%
Ohio,39,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,60,626279,9.5804,0.00%
Indiana,18,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,128,1336053,9.5805,0.00%
Missouri,29,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,74,769433,9.6175,0.00%
Hawaii,15,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,112,1155335,9.6942,0.00%
Utah,49,Medium Metro,3,65-74 years,69,Drug-Induced Causes,D,76,781177,9.7289,0.00%
Louisiana,22,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,99,1003343,9.867,0.00%
Kansas,20,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,79,790406,9.9949,0.00%
Virginia,51,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,133,1330592,9.9956,0.00%
New Mexico,35,Medium Metro,3,65-74 years,69,Drug-Induced Causes,D,97,968463,10.0159,0.00%
West Virginia,54,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,43,426681,10.0778,0.00%
Utah,49,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,79,781177,10.1129,0.00%
Indiana,18,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,128,1262914,10.1353,0.00%
Arkansas,5,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,84,826344,10.1653,0.00%
Alabama,1,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,79,776507,10.1738,0.00%
Alabama,1,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,99,968321,10.2239,0.00%
Mississippi,28,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,121,1182808,10.2299,0.00%
Connecticut,9,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,260,2539225,10.2393,0.00%
Oregon,41,Medium Metro,3,65-74 years,69,Drug-Induced Causes,D,92,897256,10.2535,0.00%
Mississippi,28,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,108,1047084,10.3144,0.00%
Tennessee,47,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,122,1180330,10.3361,0.00%
Kentucky,21,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,116,1120814,10.3496,0.00%
Arkansas,5,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,54,519925,10.3861,0.00%
Kentucky,21,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,149,1425528,10.4523,0.00%
New Jersey,34,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,93,882606,10.537,0.00%
Alabama,1,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,168,1592357,10.5504,0.00%
California,6,Small Metro,4,65-74 years,69,Drug-Induced Causes,D,142,1336228,10.6269,0.00%
Ohio,39,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,287,2697676,10.6388,0.00%
Oregon,41,Micropolitan (non-metro),5,65-74 years,69,Drug-Induced Causes,D,97,908641,10.6753,0.00%
Michigan,26,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,359,3338935,10.7519,0.00%
Kentucky,21,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,72,669325,10.7571,0.00%
Indiana,18,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,71,657330,10.8013,0.00%
Georgia,13,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,402,3692944,10.8856,0.00%
Massachusetts,25,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,510,4679269,10.8991,0.00%
District of Columbia,11,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,69,624108,11.0558,0.00%
Louisiana,22,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,202,1823045,11.0804,0.00%
Utah,49,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,89,795149,11.1929,0.00%
Alabama,1,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,84,748309,11.2253,0.00%
Pennsylvania,42,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,384,3417573,11.236,0.00%
Texas,48,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,457,4048682,11.2876,0.00%
Michigan,26,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,302,2651431,11.3901,0.00%
Georgia,13,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,133,1165078,11.4155,0.00%
Connecticut,9,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,43,374006,11.4971,0.00%
Nevada,32,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,245,2125581,11.5263,0.00%
West Virginia,54,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,54,467366,11.5541,0.00%
Maryland,24,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,80,690970,11.5779,0.00%
Missouri,29,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,64,547384,11.692,0.00%
Wisconsin,55,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,119,1008380,11.8011,0.00%
Kentucky,21,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,57,482600,11.811,0.00%
Delaware,10,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,46,384541,11.9623,0.00%
Ohio,39,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,88,735308,11.9678,0.00%
New Jersey,34,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,44,364634,12.0669,0.00%
Maryland,24,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,26,214610,12.115,0.00%
Tennessee,47,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,155,1273714,12.1691,0.00%
Georgia,13,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,142,1166304,12.1752,0.00%
Connecticut,9,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,132,1080849,12.2126,0.00%
Kansas,20,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,79,645314,12.2421,0.00%
Massachusetts,25,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,82,668507,12.2661,0.00%
New Jersey,34,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,251,2041892,12.2925,0.00%
West Virginia,54,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,84,678315,12.3836,0.00%
Texas,48,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,285,2292654,12.431,0.00%
New York,36,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,280,2245451,12.4697,0.00%
Massachusetts,25,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,85,671962,12.6495,0.00%
New York,36,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,77,605630,12.714,0.00%
North Carolina,37,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,173,1359276,12.7274,0.00%
Utah,49,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,35,272673,12.8359,0.00%
Michigan,26,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,195,1517129,12.8532,0.00%
Oregon,41,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,88,683565,12.8737,0.00%
Illinois,17,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,155,1198505,12.9328,0.00%
West Virginia,54,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,143,1105314,12.9375,0.00%
Iowa,19,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,159,1222007,13.0114,0.00%
Utah,49,NonCore (non-metro),6,65-74 years,69,Drug-Induced Causes,D,22,168870,13.0278,0.00%
Virginia,51,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,118,904923,13.0398,0.00%
Ohio,39,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,518,3957831,13.088,0.00%
Virginia,51,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,126,962451,13.0916,0.00%
Delaware,10,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,26,197801,13.1445,0.00%
Tennessee,47,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,132,1002203,13.171,0.00%
Louisiana,22,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,55,417084,13.1868,0.00%
Texas,48,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,1234,9333574,13.2211,0.00%
Georgia,13,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,213,1609277,13.2358,0.00%
South Carolina,45,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,95,716732,13.2546,0.00%
Texas,48,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,251,1891638,13.2689,0.00%
Indiana,18,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,144,1067361,13.4912,0.00%
Minnesota,27,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,122,903943,13.4964,0.00%
Massachusetts,25,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,217,1589380,13.6531,0.00%
New York,36,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,151,1102142,13.7006,0.00%
Michigan,26,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,175,1274109,13.7351,0.00%
Wisconsin,55,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,139,1011317,13.7445,0.00%
Delaware,10,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,82,590103,13.8959,0.00%
Florida,12,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,1048,7536551,13.9056,0.00%
Ohio,39,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,516,3705886,13.9238,0.00%
Texas,48,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,289,2074384,13.9318,0.00%
New York,36,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,193,1372124,14.0658,0.00%
Michigan,26,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,248,1755814,14.1245,0.00%
Georgia,13,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,174,1228663,14.1617,0.00%
Mississippi,28,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,36,253602,14.1955,0.00%
Colorado,8,Large Central Metro,1,65-74 years,69,Drug-Induced Causes,D,79,551042,14.3365,0.00%
California,6,Micropolitan (non-metro),5,65-74 years,69,Drug-Induced Causes,D,120,833199,14.4023,0.00%
Maine,23,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,97,665400,14.5777,0.00%
Michigan,26,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,221,1506100,14.6737,0.00%
Virginia,51,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,165,1121021,14.7187,0.00%
Kansas,20,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,97,658733,14.7252,0.00%
Kentucky,21,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,112,759566,14.7453,0.00%
Oklahoma,40,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,155,1045829,14.8208,0.00%
Nebraska,31,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,62,415838,14.9097,0.00%
Nevada,32,Medium Metro,3,65-74 years,69,Drug-Induced Causes,D,73,486747,14.9975,0.00%
Tennessee,47,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,117,776030,15.0767,0.00%
Oklahoma,40,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,86,563866,15.2519,0.00%
Hawaii,15,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,50,327819,15.2523,0.00%
Rhode Island,44,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,107,700117,15.2832,0.00%
Iowa,19,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,185,1200276,15.4131,0.00%
North Carolina,37,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,216,1398869,15.441,0.00%
North Carolina,37,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,657,4224933,15.5505,0.00%
Connecticut,9,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,40,256358,15.6032,0.00%
Iowa,19,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,109,698550,15.6038,0.00%
Minnesota,27,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,100,638431,15.6634,0.00%
Texas,48,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,654,4125342,15.8532,0.00%
Nebraska,31,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,88,554799,15.8616,0.00%
Tennessee,47,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,338,2118599,15.9539,0.00%
Kansas,20,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,74,461932,16.0197,0.00%
Oklahoma,40,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,198,1224700,16.1672,0.00%
Florida,12,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,1284,7924363,16.2032,0.00%
Oklahoma,40,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,142,873523,16.256,0.00%
South Dakota,46,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,43,264514,16.2562,0.00%
Iowa,19,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,110,675206,16.2913,0.00%
Florida,12,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,395,2411365,16.3808,0.00%
Kansas,20,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,106,646629,16.3927,0.00%
Nebraska,31,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,162,983854,16.4659,0.00%
North Carolina,37,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,361,2191243,16.4747,0.00%
Minnesota,27,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,230,1385723,16.5978,0.00%
Virginia,51,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,75,451129,16.625,0.00%
North Carolina,37,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,171,1028039,16.6336,0.00%
South Carolina,45,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,65,387907,16.7566,0.00%
Minnesota,27,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,158,933901,16.9183,0.00%
Maine,23,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,28,165255,16.9435,0.00%
New York,36,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,1889,11103017,17.0134,0.00%
Florida,12,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,1613,9433551,17.0985,0.00%
Montana,30,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,57,333106,17.1117,0.00%
Maryland,24,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,22,128399,17.1341,0.00%
Wisconsin,55,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,207,1201921,17.2224,0.00%
South Carolina,45,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,634,3635079,17.4412,0.00%
Tennessee,47,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,259,1484334,17.4489,0.00%
Kentucky,21,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,153,875133,17.4831,0.00%
Wisconsin,55,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,276,1556825,17.7284,0.00%
New Hampshire,33,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,85,471023,18.0458,0.00%
Maine,23,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,60,331871,18.0793,0.00%
Utah,49,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,144,795149,18.1098,0.00%
North Carolina,37,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,181,998208,18.1325,0.00%
South Carolina,45,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,123,672305,18.2953,0.00%
Utah,49,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,31,168870,18.3573,0.00%
Maryland,24,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,131,690970,18.9589,0.00%
South Dakota,46,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,75,392459,19.1103,0.00%
Rhode Island,44,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,110,573578,19.1779,0.00%
South Carolina,45,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,88,453226,19.4164,0.00%
Nevada,32,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,415,2125581,19.5241,0.00%
Arizona,4,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,97,488820,19.8437,0.00%
Utah,49,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,28,141081,19.8468,0.00%
Colorado,8,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,93,456822,20.358,0.00%
Maine,23,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,144,706040,20.3954,0.00%
Colorado,8,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,360,1763773,20.4108,0.00%
Wyoming,56,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,47,230068,20.4287,0.00%
Montana,30,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,85,414146,20.5242,0.00%
Indiana,18,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,181,871704,20.7639,0.00%
Colorado,8,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,84,400018,20.9991,0.00%
Wisconsin,55,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,201,942749,21.3206,0.00%
Minnesota,27,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,349,1629385,21.4191,0.00%
New Hampshire,33,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,91,420673,21.632,0.00%
Wisconsin,55,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,210,967216,21.7118,0.00%
Colorado,8,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,303,1391791,21.7705,0.00%
Florida,12,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,116,532370,21.7894,0.00%
Florida,12,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,122,556983,21.9037,0.00%
Colorado,8,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,90,407749,22.0724,0.00%
Arizona,4,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,293,1312808,22.3186,0.00%
New Hampshire,33,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,139,606553,22.9164,0.00%
Oklahoma,40,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,178,771222,23.0803,0.00%
North Dakota,38,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,42,181777,23.1052,0.00%
Georgia,13,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,173,740940,23.3487,0.00%
Missouri,29,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,252,1078292,23.3703,0.00%
Vermont,50,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,87,370266,23.4966,0.00%
Arizona,4,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,356,1512555,23.5363,0.00%
Idaho,16,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,107,452773,23.6322,0.00%
Nevada,32,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,87,361821,24.045,0.00%
Arizona,4,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,987,4092400,24.1179,0.00%
North Dakota,38,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,76,310509,24.4759,0.00%
North Dakota,38,Small Metro,4,65-74 years,69,Alcohol-Induced Causes,A,76,310236,24.4975,0.00%
Idaho,16,Medium Metro,3,65-74 years,69,Alcohol-Induced Causes,A,145,585636,24.7594,0.00%
California,6,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,121,474904,25.4788,0.00%
Washington,53,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,467,1824698,25.5933,0.00%
Wyoming,56,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,57,222487,25.6195,0.00%
Oregon,41,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,279,1071324,26.0425,0.00%
Idaho,16,Micropolitan (non-metro),5,65-74 years,69,Alcohol-Induced Causes,A,117,441353,26.5094,0.00%
California,6,Large Fringe Metro,2,65-74 years,69,Alcohol-Induced Causes,A,1321,4945315,26.7122,0.00%
California,6,Large Central Metro,1,65-74 years,69,Alcohol-Induced Causes,A,6280,23383708,26.8563,0.01%
Montana,30,NonCore (non-metro),6,65-74 years,69,Alcohol-Induced Causes,A,148,550553,26.8821,0.00%
